435	10705	4	884132146
290	268	2	880475542
308	9434	4	887741437
436	4233	4	887768717
497	174	2	879310883
287	273740	5	875334271
444	275	5	890247385
406	79599	3	879540078
363	864	2	891497925
314	26949	4	877887469
452	38251	4	875560019
92	3595	3	886443192
237	143054	4	879376641
52	197	5	882922833
384	563	4	891283502
456	61752	3	881372114
64	273740	5	889737914
16	15121	5	877727192
311	16984	5	884364764
94	62148	3	891721462
479	625	4	879461060
328	10990	3	885049024
286	1892	3	875807043
487	9529	4	884024462
421	696	2	892241491
453	600	4	877554466
303	11015	2	879543711
405	143054	1	885546201
230	12160	4	880485689
130	14585	3	877926419
186	18550	4	891719775
94	3603	1	891723459
497	9091	2	879310649
489	8818	2	891366748
432	9614	5	889416570
393	19186	3	887746523
454	858	4	888267560
22	9333	4	878888184
251	278	5	886271640
425	9091	1	878739095
429	872	4	882384896
354	18203	3	891216575
230	11846	3	880485311
279	17447	4	875310117
268	26748	4	875742499
118	902	5	875385386
417	1630	3	879646123
452	9427	5	888568251
406	199	3	879445735
296	9322	5	884197264
92	225804	3	875660164
416	266686	2	876699102
181	24662	1	878961780
295	600	3	879518042
181	34170	1	878963121
22	12559	1	878887277
462	8818	5	886365837
59	705	4	888204802
201	174	4	884310149
264	253755	5	886123358
152	9390	5	880148734
7	8816	2	891352626
419	12498	4	879435785
234	522	2	892334543
487	451	3	883444252
363	9102	1	891499993
236	756	5	890118251
239	653	5	889180617
145	9772	3	875269755
13	705	4	882140130
487	12559	3	883444941
391	4232	3	877398679
442	409	2	883388031
64	11816	3	889739262
83	11566	4	880308390
90	2118	5	891383319
190	8987	3	891042916
404	8818	1	883790492
133	184	3	890588577
423	108401	4	891394788
62	9804	1	879375562
23	20910	4	874785756
194	157	1	879535548
40	68924	4	889041430
312	149	5	891699399
340	142478	5	884990988
469	17281	4	879523947
357	4477	4	878951101
334	2639	2	891544177
90	705	5	891383173
5	607	5	875635239
420	50797	5	891356864
236	289	5	890116221
330	20910	5	876546498
328	52451	2	885049405
13	48787	1	882396869
416	9804	3	886318394
299	45609	4	880198334
128	4995	4	879966355
465	9772	3	883529601
18	762	3	880130431
435	10442	4	884132756
455	947	5	879110971
95	11114	3	880572658
416	4104	5	893212929
342	705	5	875318882
413	607	4	879969592
417	577	2	879648656
466	159150	2	890282986
450	85	5	882374422
286	8866	5	876521858
436	14370	5	887770015
152	10890	5	884018462
499	947	5	885599227
499	89	3	885599201
405	46361	1	885549903
437	289	5	880141962
417	784	3	879645999
82	762	5	878769748
417	11419	2	886187012
416	251	5	893212623
178	329	5	882826242
126	9445	4	887853469
301	500	4	882076098
311	11780	2	884366111
87	137	5	879876403
200	13	5	884128788
491	627	4	891185170
267	9404	3	878970578
62	712	3	879373960
84	6620	4	883452462
130	9737	4	875802105
276	4961	3	892436418
491	10451	5	891189631
276	11831	4	882659186
311	123906	4	884364538
370	339	3	879435033
474	872	3	887924619
301	225804	3	882078906
26	11831	4	891347478
334	201974	3	891544049
23	4584	5	874785474
450	9304	4	882469941
272	274	4	879454797
354	92784	2	891306852
194	9208	3	879541806
7	15121	3	892132627
13	18875	3	882140552
493	330	4	884130619
75	9101	3	884050393
481	1639	3	885828072
244	10948	4	880607545
311	13767	3	884365686
130	601	5	875216978
268	199	4	875742275
435	10530	1	884133691
346	173	4	874950692
498	679	2	881956498
435	525	4	884132367
117	10357	4	880124435
292	18	3	881104679
472	90930	5	883904649
393	13701	3	889729614
442	762	4	883388325
7	10357	3	891350356
378	1770	3	880044609
87	142478	5	879875649
267	278	5	878972193
18	623	4	880130551
95	8963	4	888954513
453	8068	4	877561522
432	9445	5	889415763
437	277804	1	880142614
487	226960	5	883443504
307	174	5	879538922
129	409	5	883243934
407	6623	3	878597296
388	8866	3	886437163
85	756	4	880838305
16	1645	5	877718755
109	9800	5	880577989
347	792	5	881654567
215	1585	5	891435183
280	679	3	891700426
130	330	5	876250932
456	277804	3	881375254
94	25440	3	891721562
21	9772	3	874950889
207	103	4	875509888
64	197	4	889737376
387	109	3	886483565
416	102961	4	876699238
90	25440	3	891384997
207	143054	4	877822224
151	28238	4	879524471
43	9304	3	883956387
42	112857	3	881108928
164	9366	4	889402121
286	14832	5	889651445
200	531	5	884128822
404	8078	1	883790656
477	241959	4	875941022
379	41647	4	892879481
301	3179	4	882074494
11	686	5	891901696
61	686	4	891206125
85	783	4	879455114
16	11302	4	877723670
456	27526	3	881371942
145	38223	2	888398069
27	9311	3	891543222
445	18550	1	891200624
407	9311	3	884614753
427	49462	5	879701326
39	597	4	891400159
429	6878	1	882386260
456	21612	3	881371595
367	679	5	876689738
319	2255	4	889816026
334	9611	2	891545293
15	11448	1	879455940
486	49462	3	879874297
45	21539	2	881015860
2	784	5	888552084
427	4477	5	879701326
325	18203	5	891477980
362	4961	1	885019695
59	744	3	888205855
416	55306	4	876697448
328	568	5	885045931
472	252	3	875978867
85	10478	3	879452866
426	20910	4	879442083
360	862	3	880354315
296	9366	5	884196765
455	9619	3	878585277
406	13767	3	880131821
59	197	4	888204260
21	6217	2	874951897
117	20306	4	881011413
196	137	3	881251728
279	712	1	875309141
85	38321	5	879828107
59	422	4	888204996
374	9614	3	880393754
75	10830	4	884050102
119	189259	3	874775980
374	562	5	880394716
493	8009	5	884132037
28	26233	3	881961842
312	14334	5	891698696
493	602	5	884131690
276	3179	4	874786713
321	651	4	879440109
371	89	4	880435313
83	9732	3	880328167
467	2255	5	879532164
376	2255	3	879459054
271	665	5	885849188
360	112857	4	880355594
394	37430	3	881058062
201	9401	3	884140853
393	8860	3	887745380
272	89	5	879455220
176	627	5	886047918
463	11159	4	877385125
311	275	1	884963136
392	531	4	891038978
281	29911	1	881200297
325	3078	4	891478504
495	623	5	888633165
244	2293	5	880602031
313	9415	3	891014313
472	218	5	875982005
456	1598	4	881374522
169	289	3	891359200
460	28005	3	882912370
291	49763	3	874867785
312	240	5	891699345
127	199	5	884364866
234	3063	4	892333683
380	568	4	885479436
450	9382	3	882399818
474	130092	3	887925977
343	1770	4	876402941
173	49462	4	877556926
16	812	5	877728417
59	408	4	888205033
432	11543	4	889415895
451	18519	2	879012890
388	10329	3	886441306
181	9404	1	878962623
376	9322	5	879454598
442	8467	3	883388986
435	6217	2	884132643
334	10357	3	891544446
387	11381	1	886482969
211	687	3	879460172
184	10510	4	889909551
298	253755	5	884127249
64	8839	2	889739954
402	17795	3	876266926
393	5	3	887745293
328	9587	4	885046718
364	1624	5	875931432
53	602	4	879443329
184	348	4	889908630
102	8077	1	888802319
474	279	5	887923789
11	30892	5	891905324
234	623	3	892333830
165	679	4	879526007
417	343	3	879647966
16	10895	5	877728417
462	9437	5	886365706
184	11929	4	889909746
30	10603	4	875058280
95	11216	5	880573288
20	1892	4	879667904
416	8818	3	876696788
456	161034	4	881374437
474	3083	4	887925187
425	754	4	878738992
92	8844	3	875656055
373	1669	4	877105901
407	539	5	875044597
379	10445	4	880525945
434	25189	5	886724873
342	1645	1	875318366
366	9431	4	888857598
308	966	3	887736925
339	13	4	891032633
495	78	3	888632888
130	9427	4	881075976
121	426	5	891388113
318	8818	3	884470682
284	586	5	885328727
446	29461	2	879786943
125	218	5	892836465
380	11257	2	885479319
408	4232	4	889679791
486	159150	3	879874153
455	112857	2	879111982
313	8512	4	891028285
144	207	4	888105743
312	85	5	891698224
210	771	4	891036181
348	17894	3	886522799
276	251	3	874791407
386	75567	5	877654961
395	79599	2	886481149
435	2654	4	884133819
385	10217	5	883869456
189	408	5	893265684
230	5503	5	880484778
256	268	4	882164603
396	191874	3	884645942
345	680	5	884902317
423	451	5	891395602
343	11561	4	876404612
85	133805	3	882994767
375	8438	3	886622024
393	9390	4	887744328
405	26441	1	885547268
395	607	5	883765386
296	275	5	884196489
346	8425	4	874947380
479	62	4	879461255
280	414	3	891701852
339	408	4	891035180
436	15143	4	887769368
291	8963	4	874834768
199	232003	5	883782807
60	85	4	883326497
405	2064	5	885547268
128	602	4	879968278
206	9427	4	888180018
380	812	4	885479274
500	8866	4	888538350
451	38153	4	879012647
492	220	4	879969512
123	642	5	879809943
206	29911	2	888180049
424	4584	5	880859410
496	665	3	876067597
426	381	4	879444853
135	4232	3	879857575
38	251	5	892430539
331	26564	4	877196633
472	9614	4	875978922
484	1669	5	891195476
154	902	4	879138712
144	2323	4	888105714
369	273740	5	889428642
89	8866	4	879441452
493	329	5	884132058
457	9361	3	882398086
299	858	3	889502902
497	9331	3	879310941
232	7863	4	888549647
425	607	3	878738992
412	532	4	879717016
165	199	5	879525987
339	858	4	891035454
399	954	3	882340599
94	6280	2	891723748
13	10322	5	882140252
276	9306	2	874836682
174	9427	5	886432811
272	273740	4	879454900
276	5503	4	874792436
83	1630	2	887665655
409	213393	2	881108777
420	4584	5	891357071
180	525	4	877127189
407	12614	3	876339975
359	409	5	886453161
474	14275	4	887923923
312	124837	5	891698764
43	8866	4	883955745
339	61997	4	891035147
320	1573	4	884749306
181	9091	1	878963342
397	9437	2	882838773
383	2255	5	891192338
476	48795	4	883364433
12	770	4	879959670
385	621	1	879447205
95	23210	2	879197970
301	1669	4	882075672
387	1573	3	886483252
391	9598	3	877399030
472	4104	5	875982051
450	10830	4	887660762
457	11472	4	882550154
314	788	4	877889133
346	2323	3	874948303
262	2640	4	879791790
451	3597	4	879012580
114	680	3	881260545
184	679	4	889908740
83	783	4	880307807
13	9411	2	886302293
348	21539	4	886523839
193	201974	4	890834947
405	159185	1	885549588
379	11159	5	880524753
291	12145	4	874834001
430	949	4	877225894
349	79599	2	879465814
459	5503	3	879566291
90	223	5	891384673
82	36758	2	884714204
502	9574	2	883702867
373	3083	4	877099091
432	686	4	889416657
236	2925	3	890117308
417	6114	4	879648594
195	10861	2	877835350
488	8425	4	891293606
450	433	5	887660504
192	602	2	881368127
15	330	2	879456351
109	9619	3	880562908
97	105	5	884238966
334	235	4	891546257
109	1669	5	880578185
450	4824	3	882216026
172	705	3	875537964
37	949	3	880915528
284	1813	4	885329322
423	4421	4	891394874
11	829	3	891905856
222	9800	5	878184087
118	628	4	875385306
85	600	2	879454782
379	2164	2	888646058
437	696	4	880140927
396	18550	3	884646648
376	8866	4	879459115
181	17182	4	878963417
391	3078	4	877399380
363	402	1	891496667
214	1892	3	891543036
178	9415	3	882823460
85	199	2	879452831
13	9414	4	885744650
84	451	4	883449944
452	9804	3	875562245
214	490	5	892668173
398	11566	4	875719199
182	33	3	876436556
22	10765	3	878887023
48	11314	2	879434792
249	78	5	879572229
428	9490	4	885944024
457	9622	2	882395851
301	33	4	882077176
497	183407	3	879363610
452	892	4	875277472
253	197	5	891628435
373	268	3	877106741
464	120028	4	878354761
97	8009	3	884239616
421	769	5	892241624
181	10871	1	878962005
480	33	4	891208520
328	9313	4	893195825
336	9099	4	877755098
91	488	3	891439271
434	9294	5	886724708
336	11566	3	877756356
429	2054	5	882386941
424	4824	1	880858887
370	11159	3	879435193
420	4380	5	891357070
500	397	3	883874776
407	276031	4	875553460
446	4421	2	879786943
487	114	2	884046879
367	143054	5	876689765
223	2928	4	891549945
389	703	5	879991329
16	5503	5	877727122
145	137	4	875272694
33	4477	3	891964326
454	909	2	888267487
405	2469	1	885549589
450	112857	4	882394097
339	578	4	891032255
346	226960	4	874950054
60	9598	3	883326370
289	10874	1	876790499
241	28353	3	887250085
275	75567	3	876197552
43	12499	3	875975323
297	9598	5	875239795
466	112770	5	890284231
396	11306	3	884646191
264	213393	3	886123172
64	1637	4	889737506
474	607	3	887915511
198	89	4	884207612
503	1892	5	879438319
416	9037	2	892440156
381	10218	4	892697542
275	583	2	875154878
343	63020	4	876406181
90	32574	5	891384476
85	601	4	879454046
18	651	5	880131358
11	38321	2	891904552
474	62148	5	887926106
459	1645	3	879562995
279	48862	1	875297281
94	679	4	891720570
450	782	4	882216108
502	10806	1	883702370
393	13	4	887745883
89	2788	5	879459909
406	8009	3	882480710
283	68	4	879298270
222	11017	3	881060659
189	12254	5	893264300
347	62148	5	881654386
406	5	3	879540228
80	11257	3	887401407
64	567	3	889737506
474	6075	4	887926573
378	11306	3	880044879
418	686	5	891282551
95	79599	2	879193651
198	11827	5	884209569
194	488	3	879521595
472	3597	4	887297923
64	102961	4	889737376
493	275	5	884130308
472	424	5	892791017
332	949	5	887938277
392	9403	4	891038184
284	8425	3	885329671
294	4995	4	889241280
142	532	4	888640379
450	63	4	882376885
303	414	2	879485134
440	9619	1	891577504
411	6520	3	891035761
427	24662	5	879701253
458	9623	1	886395230
325	20723	3	891480133
396	15602	3	884646191
213	756	4	878956047
303	2124	2	879485278
488	830	4	891294785
188	488	5	875073828
310	17991	1	879436177
250	21588	3	878089467
141	10603	1	886447904
13	18550	3	882398385
406	595	4	879445897
503	547	1	892667252
253	112770	3	891627664
92	3179	2	875640189
151	892	5	879524921
399	11472	2	882348153
429	765	3	882385399
175	578	5	877108015
391	13	4	877399618
472	11846	5	875981551
467	4232	4	879532804
292	11450	5	881105442
499	655	3	885599334
496	20910	3	876065881
286	10442	4	877533224
419	703	4	879435785
254	27793	2	886475319
435	9603	3	884131741
496	2788	2	876068100
346	629	5	874950232
354	527	4	891217429
173	68924	5	877556626
3	159150	5	889237455
387	62	5	886480288
305	426	3	886323275
354	530	3	891217249
378	10534	3	880331938
339	7984	4	891032542
122	288	4	879270327
188	568	3	875072972
57	10723	4	883697705
251	2320	4	886272585
345	4232	3	884901497
203	4232	5	880433368
43	9427	5	888177393
313	389	5	891013773
51	11971	5	883498937
158	11031	5	880135001
487	278589	4	883530409
405	20649	1	885546379
135	680	4	879857765
489	25624	4	891366693
450	88	4	882396564
161	1669	2	891171597
342	11566	3	875319786
222	1945	4	878184315
340	858	5	884991584
360	954	3	880354347
344	18203	5	884814668
450	629	4	882373231
416	329	5	893213444
360	85	3	880356240
407	2898	4	887833034
248	207	2	884535013
450	209450	4	882399818
363	3595	2	891497076
493	6623	4	884129823
314	18331	4	877892461
433	253755	5	880585759
404	686	4	883790181
327	17600	4	887819860
430	4232	4	877225239
77	680	4	884752900
294	2925	3	877819792
15	4307	4	879456381
438	602	5	879868328
200	16984	4	884129656
479	266686	4	879461207
167	11674	3	892737995
295	168	4	879517271
43	532	5	875975492
450	268979	2	882468790
180	193	5	877127796
415	28	5	879439791
295	8491	4	879518932
66	278438	4	883601664
383	475	4	891193108
346	11359	2	874950463
495	981	4	888632443
392	11216	5	891039015
446	45609	2	879787858
214	424	4	892668249
334	568	3	891546373
416	7863	5	893212572
366	30346	5	888857932
226	532	5	883888853
425	63	3	878738290
170	4421	5	886623057
469	3083	4	879524062
449	892	4	880410599
487	1598	2	883531507
26	11076	4	891348011
11	7984	4	891904174
324	4584	4	880575531
92	9732	5	875654888
92	629	5	875652934
244	1633	4	880603881
280	864	4	891701785
305	33660	1	886323068
458	11448	4	886394916
453	8845	2	888206003
437	770	5	880140122
1	649	3	878542515
429	66	4	882386309
426	966	4	879441978
450	130092	4	882371415
345	568	3	884916441
7	819	3	891352831
494	348	5	879541158
394	273740	5	881132876
18	6620	3	880131559
343	625	3	876405004
334	273740	5	891544867
423	978	4	891394832
465	1585	3	883531246
474	1669	5	887924425
489	159150	3	891447845
495	8428	3	888635380
500	9403	4	883865021
305	623	3	886323153
15	8874	5	879455764
504	11843	4	887840517
177	266686	3	880131143
288	2639	5	886372155
184	132738	3	889911552
193	251	3	889126375
21	653	5	874951897
493	601	2	884131020
4	8834	3	892001537
222	9359	4	878181976
500	402	2	883876251
174	864	4	886515532
94	170449	1	891722980
368	765	5	889783407
484	8078	2	883402932
272	103	5	879454725
453	581	3	877554743
123	275	4	879872792
293	21612	2	888905399
416	9770	5	893214225
85	11216	4	879453748
429	11962	2	882387164
5	11000	3	875635318
261	10806	4	890454246
270	11472	4	876955689
398	13767	2	875732862
399	792	3	882342019
378	11382	4	880046475
85	275	3	879452693
336	9283	5	877756890
329	10478	3	891656072
456	8009	4	881374437
275	207	3	880314969
495	9431	5	888636032
268	9312	3	875744357
378	193	3	880333695
1	13767	2	878543196
301	414	4	882078492
462	10357	3	886365335
481	2064	3	885828203
431	9407	3	881127436
435	507	3	884131712
406	703	1	879445562
347	75	2	881653224
323	525	4	878739988
95	152	3	879196665
500	8077	3	883876714
130	9434	3	874953769
450	10163	3	887661438
426	910	4	879442227
221	1598	4	875246308
503	13	4	880383679
143	597	5	888407586
125	639	3	879454419
435	9090	3	884133544
472	2320	3	875978740
5	41848	1	879198898
8	8845	4	879362423
18	109	4	880130803
440	714	3	891549397
215	279	4	891435460
16	16297	1	877720437
48	28120	4	879434688
294	9091	1	889243393
231	8874	3	879965760
355	4961	4	879485760
64	201974	4	889737047
498	279	4	881957054
311	2323	4	884364999
151	539	4	879528801
125	3603	3	892838777
280	6114	3	891701832
40	409	2	889041430
454	3090	2	888267455
399	424	5	882342589
222	154	5	878181869
194	9078	3	879527145
119	4824	4	886175431
331	26748	4	877196174
339	275	5	891032286
102	762	3	888803537
405	265467	2	885546288
174	621	5	886513752
396	9772	3	884645550
416	10874	3	876697415
251	8840	3	886272585
417	765	4	879648478
405	11673	1	885549543
498	1578	5	881957546
167	21183	1	892738385
336	15128	3	877758035
478	451	5	889388862
436	114	4	887771853
450	9066	3	882397224
70	12104	3	884067842
361	120028	2	879441490
435	102961	5	884131542
372	2124	4	876869957
405	30304	1	885545975
207	754	3	875509150
178	11381	3	882827870
7	274	4	891351002
346	273740	5	874947609
119	9283	4	874775465
474	9560	2	887927339
5	525	5	875636375
268	10635	2	875744021
234	5967	5	892334481
299	10705	5	877881356
10	17015	5	877892437
94	11472	2	891723494
201	329	4	884114471
85	568	4	879829301
478	2928	1	889388273
268	66748	2	875744556
82	687	4	876311146
339	16771	4	891035850
409	205422	3	881105367
347	66748	3	881654752
179	978	1	892151489
479	409	1	879533972
435	2323	2	884131576
456	488	4	881373473
128	4367	5	879967767
94	627	5	885870362
483	1892	4	878950971
130	9574	3	884623832
425	330	2	878739054
314	10474	3	877888996
483	9746	3	885170586
393	2320	3	887744517
268	157	2	875310784
227	18203	5	879035289
282	14585	4	879949417
303	241	3	879485608
429	218	4	882385519
269	2322	2	891448386
463	17589	4	877384836
450	10806	4	882216475
499	8197	4	882995923
505	9549	3	889334477
350	278589	5	882345823
437	963	4	880140051
345	16771	4	884993418
387	274	4	886480244
470	400	3	879178830
246	378	5	884921429
466	278589	4	890284706
409	687	4	881107992
489	12799	4	891445352
371	1669	5	880435544
283	137	5	879298206
417	766	4	879647749
62	235	3	879375453
233	20737	5	883356913
141	63	5	884584981
426	909	4	879442083
463	6620	3	877385664
497	8963	3	879361802
102	7095	2	892993855
256	8963	5	882164867
437	639	5	880141041
263	85	5	891299697
315	343	4	879821120
13	9559	5	882397146
234	1710	3	892334338
279	12254	3	875296652
177	10336	2	882141918
14	9716	1	884482684
110	9066	3	886989399
144	642	4	888105387
405	6075	3	885545606
284	9746	4	885328991
500	1859	5	883874290
177	12498	4	880130758
13	19186	2	882398934
105	8425	2	889214406
399	864	3	882352065
487	8984	3	884042206
416	11971	5	893213444
354	10161	5	891218249
145	8438	4	875272050
450	14534	4	882376803
454	239	3	881960230
446	4232	2	879786838
234	1689	2	892335108
234	4485	3	892079803
421	11235	5	892241554
193	12106	3	889126055
416	151071	4	876699757
210	680	5	887730264
307	9066	1	879114143
457	9404	4	882393384
160	9403	5	876769689
417	10324	3	879646677
48	3090	3	879434689
466	9331	3	890284819
497	11517	2	879311007
426	424	5	879442044
65	8874	3	879217406
301	664	4	882074903
126	184	3	887853735
166	1624	3	886397596
3	8413	4	889237455
313	62148	3	891031950
145	451	1	882182634
399	10938	4	882340556
387	9366	4	886481002
352	278589	5	884289759
417	11382	4	879648079
499	586	4	885597932
463	17894	2	877384836
294	11702	3	889241377
453	9739	3	888205764
264	766	5	886122447
506	11969	4	874873423
170	38153	5	884103918
322	500	4	887313850
144	4421	4	888103530
450	792	3	882394180
379	2259	3	880524835
456	629	3	881373655
157	12145	4	886890787
493	8067	2	884129868
210	28	4	887735872
32	3179	2	883717967
422	199	4	875130137
459	2163	3	879563367
417	627	4	879646437
279	1892	3	875298494
4	686	5	892001374
65	9665	4	879216371
416	12335	4	886319340
436	280	4	887769535
92	319	4	875654846
495	8831	4	888635524
303	10858	3	879467936
303	236	4	879467574
394	157	3	881132958
493	102961	3	884130852
59	5	4	888203814
49	329	1	888067765
85	975	4	879454952
482	8818	3	887644023
405	311	1	885546445
87	197	4	879875817
128	9732	4	879967576
14	10997	5	890881384
6	9366	3	883599327
221	2758	3	875246662
495	123906	4	888634955
294	1813	3	889241466
450	9886	3	887835478
456	11443	4	881374993
342	12498	4	875318907
386	199	4	877654961
373	500	2	877098374
405	2322	3	885546112
181	44465	2	878963038
399	26258	1	882511876
244	8467	4	880602843
216	12606	2	880233197
416	114	5	893212896
331	12104	3	877196702
279	11969	3	878262194
437	157	3	880142942
110	1573	3	886988536
90	20825	4	891384885
496	348	2	876065259
474	5503	5	887924027
110	680	1	886988449
178	8987	3	882824028
409	4961	1	881105366
405	66634	1	885549790
267	867	3	878973854
235	55306	4	889654483
399	9665	3	882509971
405	21352	1	885548877
455	710	4	879111786
70	289	5	884064444
500	9304	3	883865985
452	488	4	875264976
472	193	5	875982511
488	8068	2	891294976
414	9772	4	884999066
11	954	3	891904016
327	10872	2	887819507
327	44945	4	887819614
354	11314	3	891217512
405	48287	1	885547605
292	10548	4	881104481
459	5	2	879563288
270	7863	4	876954945
210	218	4	887736429
453	102961	5	877554174
118	63	5	875385198
301	8077	2	882079334
90	11113	5	891383687
457	7452	4	882548467
83	105	5	880307922
394	3034	5	880888746
5	756	4	875636793
500	1624	3	883864578
295	8984	4	879518107
145	6620	3	882181659
506	2246	4	874874396
30	710	3	875061066
103	105	3	880423118
308	4367	3	887738619
455	183407	3	879112678
495	6878	5	888635419
317	9415	3	891446783
387	6114	3	886481687
128	199	3	879967249
405	2086	1	885548049
16	8012	5	877726390
452	280	2	875275699
216	597	5	883981737
472	9737	4	875980283
497	784	1	878759351
282	9823	4	879949468
233	7452	2	875508639
303	42314	4	879466830
62	38295	4	879371909
452	289	5	875263244
128	37247	4	879966729
381	696	4	892696557
319	17589	4	879975504
387	199	4	886481073
474	17281	3	887924571
174	629	5	886439091
463	50850	2	890530703
448	55306	4	891887161
214	426	4	891544052
185	13528	4	883524172
416	62148	4	893142480
488	9322	4	891375822
200	1573	4	884130085
504	9208	4	887831947
456	112544	4	881372849
227	638	4	879035963
417	433	4	879646986
158	78	5	880133189
328	30949	4	888641949
390	35196	2	879694123
457	3595	4	882393306
458	11031	4	886397155
444	10357	3	891979403
293	21454	3	888906990
269	792	3	891448092
488	954	3	891294014
175	11412	3	877108146
4	89	3	892003374
198	9772	2	884204427
416	7984	5	893213444
7	142478	5	892135346
355	4997	4	879486422
49	8367	2	888067096
505	6878	4	889334129
409	629	4	881107056
387	16934	4	886484561
435	212	4	884131515
291	695	5	874867912
430	42113	5	877226047
429	12160	4	882387434
18	11359	3	880129595
409	108	5	881108715
22	9279	1	878886845
448	62422	4	891889281
443	563	4	883504682
454	207	2	881959778
357	9099	4	878952342
308	858	4	887740568
474	335	4	887925395
271	18203	4	885847636
11	195726	4	891905003
493	280	4	884130793
429	241959	2	882387392
435	85	5	884131627
448	10217	5	891887216
291	11443	2	874871585
399	10173	3	882350487
1	816	4	874965970
487	11967	4	883530764
361	44945	4	879440386
365	32519	4	891303694
7	157	3	891352384
168	4584	3	884287822
37	85	5	880915810
328	37244	1	886036585
409	89	4	881109175
339	289	5	891032121
404	112770	3	883790249
381	32519	4	892698031
128	18971	3	879966603
44	193	4	883613334
94	9611	4	891724256
337	10684	5	875235809
346	11858	3	874951714
90	288	5	891385522
290	289	5	880473845
181	10534	3	878963168
437	10539	5	881001888
407	1598	4	876338946
469	975	4	879524241
92	6950	3	875656624
474	221	5	887924084
94	143054	5	885870577
224	11969	4	888082742
497	11310	3	879362985
297	2118	4	875408934
59	260	4	888204553
152	13	5	882474000
85	194319	4	884820209
429	549	3	882386216
264	4232	5	886121631
407	174	2	875045190
419	607	4	879435503
63	18414	2	875748164
397	289	5	885349715
499	1892	3	885598827
113	63	3	875076827
100	10357	3	891375428
197	9057	3	891410170
308	9390	3	887737383
313	12155	5	891014782
499	703	5	885599334
453	226960	4	877552540
474	1630	3	887915437
451	55306	2	879012648
381	2469	4	892697031
318	12280	4	884496985
505	24662	1	888631438
159	120028	5	893255761
151	712	4	879524947
470	2255	2	879178216
354	1633	3	891218155
448	2255	3	891888367
363	102961	5	891494587
352	273740	5	884289693
345	8866	4	884991244
454	26561	3	881959576
468	488	5	875291571
81	21183	4	876534505
495	168	5	888632969
270	10731	3	876956064
378	9386	3	880332643
468	8012	5	875296868
456	1633	5	881374522
59	266686	5	888204553
385	10163	1	879449745
381	8447	5	892696426
474	9415	4	888627937
305	11386	3	886324028
66	123906	4	883601156
381	424	5	892696654
397	260	5	885349562
234	14370	2	892335213
186	21539	3	879023968
405	279	4	885545235
405	3049	5	885547360
7	103	3	891351383
339	10218	4	891033282
138	769	4	879023948
357	11412	5	878951457
476	11066	4	883365442
58	539	2	884304896
233	1578	5	875508485
398	52856	3	875658968
424	8818	5	880858924
429	11780	4	882385749
181	10244	1	878963122
374	712	4	880396622
487	9390	4	883441813
56	18875	4	892679088
457	664	4	882395400
6	982	3	883602133
151	1892	5	879524394
452	639	3	888568700
320	710	4	884749281
230	3179	1	880484320
379	11446	3	885063369
25	235	4	885852248
93	2928	2	888705780
26	9611	3	891384414
145	23449	3	888398563
42	6950	4	881108982
177	273740	5	880131216
253	1701	3	891628094
271	132738	3	885848943
311	602	4	884366852
383	510	5	891193137
425	2118	5	878737511
442	170449	2	883390140
262	75	2	879790783
447	62	5	878855989
234	18299	3	892078297
218	762	4	877488316
411	197	4	891035239
431	1813	3	879038461
239	1892	3	889180411
457	123906	5	882396902
454	9619	2	881958783
456	16984	4	881373900
249	629	5	879572472
7	2088	2	892132380
478	11003	3	889397221
407	954	3	876348318
378	12498	4	880045651
464	253755	5	878355259
181	10830	1	878962465
286	10534	4	876521773
118	12498	5	875385386
144	8987	3	888104191
114	500	4	881309662
498	123906	4	881954219
416	11010	4	876697017
484	154	5	891195349
422	638	5	875129523
497	8367	3	879310021
379	1637	5	880525566
479	858	4	879462041
373	9066	4	877106711
505	1592	4	889333676
342	10806	5	874984045
268	9268	2	875743310
158	9386	3	880134332
250	120028	4	883263374
429	475	3	882385065
130	2255	4	874953698
189	105	5	893265657
404	12799	3	883790181
458	11382	4	886398025
393	159150	3	887742179
466	11967	4	890284903
504	2064	4	887839165
117	9614	5	881009890
387	14370	1	886479737
283	762	5	879298206
16	8512	3	877724979
406	10997	4	879793235
303	226960	3	879468581
296	9294	5	884196985
378	792	3	880056104
194	284	3	879524291
299	9772	4	877618619
301	268	4	882076292
463	42424	1	877385797
450	490	4	882376446
235	144	5	889656044
486	978	2	879873973
399	1585	3	882349868
18	3063	4	880130155
488	11450	3	891376081
212	2255	5	879303468
21	32146	1	874951761
506	426	4	874873571
341	14289	5	890757961
405	21183	1	885547690
401	289	4	891033121
457	655	4	882549601
344	11062	3	884900567
500	9311	3	886358931
487	6878	3	883531085
90	712	5	891383866
385	3078	4	879442189
450	4232	3	884097913
365	9427	4	891303357
417	10428	3	879649448
130	11066	4	876252420
484	14334	4	882807416
339	510	5	891032189
7	68	5	892133057
392	184	4	891037437
102	18971	2	892992129
149	409	5	883512591
52	602	4	882922382
470	902	3	879178370
43	864	4	883955745
497	8467	2	879363181
437	451	5	880141618
459	9304	3	879563668
234	500	2	892078936
291	9603	4	874871800
13	4485	4	882140130
379	25099	3	892879380
177	623	4	880130972
269	1909	3	891448547
497	8413	4	878759529
415	975	3	879439960
405	710	1	885547953
325	563	3	891477759
360	26748	5	880354215
268	8012	4	875309829
201	19155	4	884111873
239	539	4	889178688
